global_step,precision,recall,f1_score,train_loss,eval_loss,accuracy
2000,0.45270346177919724,0.4871593381921177,0.4692998144928501,0.6631431579589844,0.6738280735310467,0.7777271619717564
4000,0.5990464696265482,0.6043487271596836,0.6016859173032201,0.4556766152381897,0.49059918278764036,0.8340219437175779
5567,0.6562801611546465,0.6400210700839349,0.6480486493339571,0.39853957295417786,0.4268675157479171,0.8523425112737879
6000,0.66455885456976,0.652507685399468,0.6584781358384021,0.34849122166633606,0.41701474237716063,0.8557608438478842
8000,0.6847021561287918,0.6981710476322062,0.6913710098081972,0.44217371940612793,0.37976017343843804,0.8659664028759194
10000,0.7142136965345803,0.7095696176297883,0.7118840830824545,0.3214569091796875,0.34683608539916316,0.8762108065922968
11134,0.706625531308423,0.7278418707471245,0.7170768020077845,0.4704536497592926,0.3461522054697933,0.8756193079289072
12000,0.7315492313645477,0.7183085212946012,0.7248684164662414,0.2979286015033722,0.33202166722595006,0.8816049212688793
14000,0.7562655723288876,0.7129287416669545,0.733958003662678,0.33695417642593384,0.31595704047244855,0.8871314610193552
16000,0.7538118654261152,0.7360022106317571,0.7448005872277954,0.46000149846076965,0.3014855221256442,0.8906981096762119
16701,0.7541192159890505,0.7422282477289213,0.7481264851032718,0.15072406828403473,0.29820861962848694,0.8917857609497879
18000,0.7486913244913571,0.7521501847949984,0.750416768974296,0.3089617192745209,0.3015881215661079,0.891376126054545
20000,0.7682059447983015,0.749870470795482,0.7589274789813147,0.30048397183418274,0.28677046433861914,0.8959386112670784
22000,0.759372409608696,0.7673396428448067,0.7633352374980136,0.29691293835639954,0.2832691477418974,0.8964471235508282
22268,0.7747659163588367,0.7552502504231288,0.7648836202561536,0.08725056797266006,0.27781261407352725,0.8996606386773031
24000,0.7681603406199699,0.7665020206555905,0.7673302846670528,0.21652045845985413,0.28154577010835724,0.8992245187672815
26000,0.7662835574027737,0.7801198576905807,0.7731398080436801,0.24334165453910828,0.27393858423777695,0.9010678757958747
27835,0.7863823286466707,0.7645504473075196,0.7753127284986844,0.4741453528404236,0.26419379855452596,0.9038752873624103
28000,0.7861100066269052,0.768263617837035,0.7770843614479931,0.2231418341398239,0.2664907143247881,0.9044756143640594
30000,0.7707749687784791,0.7887724085523816,0.7796698419201749,0.19786635041236877,0.2657965620358785,0.9042089985486212
32000,0.7862724521036244,0.7828572415460606,0.7845611302221934,0.20050637423992157,0.25933236457493114,0.9068680940323964
33402,0.7869751455170388,0.7869071880073227,0.7869411652950371,0.22316810488700867,0.25232084476570976,0.9078144918938198
34000,0.7859137982897169,0.7896532071431038,0.7877790652096193,0.226960688829422,0.26542733924399164,0.9079910586590108
36000,0.7984038096917854,0.7817951020690131,0.7900121728279791,0.26756641268730164,0.2521242344987461,0.910300551947708
38000,0.7856917797136993,0.7967168664294842,0.791165915629435,0.22640644013881683,0.25570681123812306,0.9094742194866144
38969,0.786446923769253,0.7998255673379158,0.7930798277235013,0.0018016640096902847,0.2503118767649278,0.9102723012652775
40000,0.8074445622444162,0.782615453697627,0.7948361521966963,0.13026785850524902,0.264011664701433,0.9117837127753118
42000,0.7907946223817359,0.8010172360194812,0.7958731043950151,0.2091243863105774,0.257580764805791,0.9112116364560932
44000,0.8084832904884319,0.7930123311802701,0.8006730836297691,0.24477599561214447,0.24279939405748557,0.9142203341349464
44536,0.8120746862129393,0.7883233739767193,0.8000227849321492,0.22422973811626434,0.24753584383034158,0.9144551679326504
46000,0.792787820638007,0.8062674864426099,0.7994708383102789,0.12635810673236847,0.2611405620693989,0.9129155057401855
48000,0.802749236082858,0.8008013540119512,0.8017741119713652,0.17170825600624084,0.2605415377979991,0.9138901542840394
50000,0.8108013449145419,0.7996269558909882,0.8051753821539746,0.22195778787136078,0.24692616840803075,0.9158641707188739
50103,0.8066911905716627,0.7991261096335187,0.8028908303762764,0.16700902581214905,0.2510691764603915,0.9152479527083576
52000,0.7990576968953413,0.8098770336085109,0.8044309877517413,0.14414703845977783,0.2583661084009827,0.9151737946669775
54000,0.8192764655663062,0.7955338330282201,0.8072306047701663,0.15549395978450775,0.2563117366262722,0.917456802940896
55670,0.8132720758105434,0.8055680287382129,0.8094017205252677,0.004144933074712753,0.24930616773279576,0.9172872988463128
56000,0.8200914381455703,0.7946184933162931,0.8071540408138205,0.1148078516125679,0.2680654323756181,0.917456802940896
58000,0.822645335135664,0.7987979689820731,0.8105462845726854,0.14994476735591888,0.25881420870193805,0.9185550482203836
60000,0.8097454783252164,0.8126403233048944,0.811190318159485,0.11567951738834381,0.2579598647231857,0.9179564868863863
61237,0.8129321038523929,0.8092466581465234,0.8110851944972153,0.1485854983329773,0.25051845368211983,0.9184561708318767
62000,0.8125922409700945,0.8130202756381472,0.8128062019519227,0.14742399752140045,0.26569652277976274,0.9190547321658739
64000,0.8157312376936346,0.8085040240406204,0.8121015517256335,0.1006760448217392,0.2648088897674762,0.9186998329678401
66000,0.8111212601682063,0.8128302994715209,0.8119748805272329,0.18325364589691162,0.25841228981855613,0.9190706231747411
66804,0.8069735506597409,0.8170011398569997,0.8119563864799804,0.006944425404071808,0.2563130234036295,0.9178946885185695
68000,0.8076731397147277,0.8116904424717626,0.8096768080487889,0.0895090401172638,0.2801093041532855,0.9180341762630704
70000,0.8046966963915212,0.82053296950019,0.8125376784515599,0.14190956950187683,0.27452135028253344,0.9180995059661909
72000,0.8157704302279501,0.8177005975613968,0.8167343735175648,0.17022038996219635,0.25915290130537816,0.919773358900201
72371,0.8127910745662669,0.8228558599012123,0.8177925009225804,0.04674329608678818,0.26205799266182145,0.920608519699554
74000,0.8116594225793505,0.8207920279092259,0.8162001794676936,0.056710585951805115,0.27628916281478844,0.920161805783621
76000,0.8206628527708707,0.8150927429104349,0.8178683141121731,0.11366678029298782,0.2639851323061291,0.9207886178000487
77938,0.8124580355093958,0.8254723498324755,0.8189134895036901,0.5833931565284729,0.2669494327949895,0.9216167159287941
78000,0.8219167375861889,0.8173033746675417,0.8196035642844153,0.09234727919101715,0.29312878653364277,0.9219875061356951
80000,0.8150393451325918,0.8219577907498877,0.8184839482181168,0.10171088576316833,0.2686730965800669,0.9211858930217283
82000,0.8227594729605069,0.8163793996753135,0.8195570196350396,0.13752435147762299,0.27776221922416794,0.9224077350368495
83505,0.8296851942941466,0.8156713066906152,0.8226185707069827,0.00036259909393265843,0.27563664332117843,0.9229268413265108
84000,0.8192315658657829,0.8197126178715761,0.8194720212710855,0.061483561992645264,0.29093978339913246,0.9216767486289591
86000,0.8146355183199666,0.8253773617491624,0.8199712612863791,0.0714898556470871,0.2784370988735865,0.9216855769672186
88000,0.8238137082601055,0.8257486788021139,0.8247800586510264,0.07769380509853363,0.27718264374068413,0.9242722800772656
89072,0.8195472561106669,0.8231494594314531,0.8213444082079295,0.026536207646131516,0.274323176474835,0.9230009993678909
