global_step,precision,recall,f1_score,train_loss,eval_loss,accuracy
2000,0.3492121805861703,0.2369565418101578,0.2823354693215258,1.0717568397521973,0.9925499309224692,0.7152739889517834
4000,0.4876365860131307,0.3901912086491677,0.43350531854875934,0.8599095940589905,0.7927688544082363,0.7547078530996385
5470,0.5300574956253329,0.4502682091384993,0.48691580387184374,0.7198172211647034,0.7204104101623011,0.7685394359953625
6000,0.5405225863596103,0.47327602921217604,0.5046690327693739,0.6523036956787109,0.704549352763689,0.7726164495669372
8000,0.574157799554191,0.5041685516706521,0.5368918340961267,0.76924067735672,0.65116201328081,0.7853611130055241
10000,0.5999347794071238,0.526548550008771,0.5608512437737555,0.6185656785964966,0.618444029350727,0.7946318966105163
10940,0.600630946929222,0.5449215684464181,0.5714216559522887,0.5254378914833069,0.6060359280621797,0.7970209882015958
12000,0.6188284828673289,0.5400744153410088,0.5767755548763053,0.7026029229164124,0.5965420802434286,0.8015476880583783
14000,0.6107214769996985,0.5796641153714766,0.5947876502742594,0.6214016079902649,0.579121314163445,0.803280365545932
16000,0.6257718040858464,0.5820184468798183,0.6031026218733406,0.5264332294464111,0.5689806865844113,0.8085338095887609
16410,0.6160938889898516,0.5946949063345367,0.605205299257728,0.7353552579879761,0.562860399658917,0.8074341028438928
18000,0.6181244535674916,0.6005299554061915,0.6092001929389947,0.48828554153442383,0.563514988760502,0.8080095307917888
20000,0.6438604485299945,0.6001144851400135,0.6212182755671093,0.46474045515060425,0.536661662684198,0.8169606322035055
21880,0.6529674845884201,0.5984987674382103,0.6245477799669535,0.484452486038208,0.5249861191674979,0.8204536929686967
22000,0.6446593857712715,0.6147390385094773,0.6293437935679009,0.5991700887680054,0.5287750486654845,0.8193284116483667
24000,0.6564324472834673,0.6176565630453047,0.6364544485881726,0.4808247685432434,0.5149494022653814,0.8238764236513674
26000,0.6641832558509159,0.6173149541597807,0.6398920465692726,0.5503698587417603,0.5061864476890592,0.8261269862920275
27350,0.6759232809630688,0.6117014892300874,0.6422108166005108,0.4059777557849884,0.4983659879854548,0.8291021619041123
28000,0.6636455578030185,0.6300745076677345,0.6464244611471845,0.5217386484146118,0.5022921188358676,0.8279044192866398
30000,0.6695994734498713,0.6387070565316543,0.6537885410513882,0.49654242396354675,0.49408370622417386,0.8308199208893132
32000,0.6811281351031145,0.6263352752721331,0.6525835822403071,0.5678176879882812,0.48367082301461906,0.8340849416899679
32820,0.6718230986454794,0.6479674271311316,0.6596796631199008,0.7558698654174805,0.48401767429378295,0.8333347541430812
34000,0.6851833478847528,0.6376176011670098,0.6605452815119822,0.38086265325546265,0.4780529372786221,0.836454852349451
36000,0.6904015119528721,0.6340722548956247,0.661039054792213,0.43080979585647583,0.47111975066145956,0.8384049137284321
38000,0.688615928855697,0.6469979965100497,0.667158552143034,0.3332575857639313,0.4649923595420101,0.8397752847302735
38290,0.6878078089909775,0.6447082937097802,0.6655610360521362,0.5411481857299805,0.4660025460329669,0.8392233001432177
40000,0.6727598633231884,0.6653248515847883,0.6690217012881514,0.48382043838500977,0.4710056148687301,0.8369642126440701
42000,0.6955689304755078,0.6540702237076567,0.6741815759421393,0.3939586281776428,0.45521217262187197,0.8432321148468935
43760,0.7001905589399788,0.6547442088061232,0.6767052177564029,0.4383750557899475,0.4475153338665154,0.8457746538907455
44000,0.6875188593844297,0.6731541579340972,0.680260684179344,0.42933642864227295,0.45790101853553317,0.8435922901179841
46000,0.7046742209631728,0.6614286637552973,0.6823669484462436,0.3644424080848694,0.4472619189679274,0.8468658357771262
48000,0.7080136952314792,0.6586865599985228,0.6824599667106699,0.39201050996780396,0.4469964477228142,0.8486326126986292
