global_step,precision,recall,f1_score,train_loss,eval_loss,accuracy
2000,0.42145746374628856,0.29583846194507163,0.34764822546509716,1.0183225870132446,0.9146726630434866,0.7319346201920346
4000,0.5584390370178618,0.45612299606575696,0.5021218582573747,0.7305639982223511,0.7094242383835982,0.7741623345264473
5545,0.595590426930832,0.5130298202028287,0.5512359176785112,0.47802674770355225,0.6347447408293441,0.7917873984432703
6000,0.5878393720198515,0.547395923791976,0.5668972366790098,0.703214168548584,0.6215008048056182,0.7935983750923243
8000,0.6220024984282764,0.5752678834376675,0.5977230643693313,0.6617347002029419,0.5725910731883832,0.8083649366513266
10000,0.6297222917187891,0.6082143369554547,0.6187814743538035,0.5156111121177673,0.5419976723726614,0.8159728140446566
11090,0.6507318167973196,0.6130471882622124,0.631327643525089,0.7354172468185425,0.5221884275547709,0.822813689563093
12000,0.6456336445096631,0.6246158260777636,0.6349508526423662,0.6063150763511658,0.5155818200420578,0.8237475853644679
14000,0.6648325226837363,0.636848980947994,0.6505399568034557,0.5220343470573425,0.4927974137603721,0.8313927475711608
16000,0.687548815412653,0.6381478097366852,0.6619278684415619,0.4319854974746704,0.4727367846783712,0.8384768621101074
16635,0.6802850356294536,0.6488102879322193,0.6641749798049682,0.5849942564964294,0.468310041626867,0.8390130532356116
18000,0.676219595673801,0.6713736624706442,0.6737879161061746,0.4739876389503479,0.4629944632479368,0.8403055934321914
20000,0.6888654173235684,0.6697954344657812,0.6791965940242276,0.37587618827819824,0.4503967021229631,0.844371413556048
22000,0.6873139178140161,0.686831235322102,0.6870724917944864,0.42447710037231445,0.44065789423174406,0.8472050593716266
22180,0.6865968957737552,0.6871257371986076,0.6868612146922507,0.47039735317230225,0.4420933127403259,0.8467434378728481
24000,0.6929262270946114,0.6930308773890521,0.6929785482908856,0.39530909061431885,0.4306418494205997,0.850425757059258
26000,0.7222433660207461,0.6735182402380179,0.6970303219756174,0.365822434425354,0.41849196047363774,0.855271007329129
27725,0.7099534812194841,0.6972369682919646,0.7035377663992197,0.5802211761474609,0.41763397076459713,0.8557681381739674
28000,0.6953498575879943,0.706072024587131,0.7006699238654757,0.3316694498062134,0.42353335525357416,0.8532842594170785
30000,0.7253928148440584,0.6937482537548989,0.709217722916353,0.397965669631958,0.40670445806183114,0.8598605903073689
32000,0.7220644197321422,0.7006577208575291,0.7112000245278391,0.43050649762153625,0.39843497663650457,0.861332452701551
33270,0.7212655585739061,0.7097570737085338,0.715465039715918,0.5107955932617188,0.39640240031978924,0.861962743594114
34000,0.7255291107837817,0.7066987849909762,0.7159901613131511,0.36487877368927,0.3954639303838829,0.863157633089029
36000,0.7249759217166852,0.7105122067252146,0.7176711973517611,0.43569228053092957,0.39381988114685423,0.8636618658030794
38000,0.7281195790889431,0.7194982896237172,0.7237832623079086,0.37307775020599365,0.3934978866783274,0.8651674620760184
38815,0.7236704347166376,0.7202987306213989,0.7219806461623466,0.4234253466129303,0.38344384858690694,0.8654408840406795
40000,0.7267002041079572,0.723221095395954,0.7249564756642192,0.30049923062324524,0.38806748858274576,0.8663516987671155
42000,0.7231522116153162,0.7241952169874724,0.7236733384896904,0.3677275776863098,0.3836264556182564,0.8653627634793478
44000,0.7405911468061263,0.7186072326640338,0.7294335876867889,0.32742512226104736,0.3735686368832327,0.869844042952105
44360,0.7401591974702868,0.7176180084121818,0.7287143289842459,0.4036678969860077,0.3759697197321856,0.8698635730924379
46000,0.7413103469659855,0.7221488065122671,0.7316041326392049,0.2426150143146515,0.3743019442393388,0.8712271319811374
48000,0.7322044080651823,0.7362848965845333,0.7342389831019006,0.31679844856262207,0.37685477971944753,0.8705045167888188
49905,0.7339133559951482,0.7401813829506068,0.737034043273117,0.4537665843963623,0.36809985824895525,0.8721308448383615
50000,0.7313561655047209,0.7422579987464792,0.7367667561125519,0.32030224800109863,0.36996150630867103,0.8715413896937674
52000,0.7428447462168498,0.7369267596487121,0.739873919158147,0.2842087745666504,0.37363178804731506,0.8738601499914778
54000,0.7497372000989364,0.7324639235201281,0.7409999121476835,0.2533103823661804,0.361994780707428,0.8759853843531618
55450,0.738891993591893,0.7488125533312693,0.7438191964955443,0.17515233159065247,0.36242943020907875,0.8746218254644622
56000,0.7397454349194926,0.7452030175115346,0.7424641971779061,0.2167496681213379,0.3695110589566423,0.8746449065394012
58000,0.7469588045850695,0.7391015427367531,0.7430094017710401,0.23693667352199554,0.364756770152867,0.8755592722004432
60000,0.756259993479982,0.7357412008125231,0.7458595044801941,0.3118782639503479,0.35773664124589144,0.8787267058689847
60995,0.7364116094986808,0.7587274498402894,0.7474029910699342,0.2142833173274994,0.3605589639255911,0.8762694591216408
62000,0.7444862748634249,0.7481404849464233,0.7463089068337952,0.3099002242088318,0.3688795724803158,0.8774590222146469
64000,0.7478168568761481,0.7501264847802941,0.7489698902598555,0.23493294417858124,0.3576269245113351,0.8786610135787739
66000,0.7551467734201974,0.7492505304809443,0.7521870972632857,0.3051498234272003,0.3542013365227826,0.880748963127095
66540,0.76408054233287,0.7430206830933269,0.7534034700846848,0.43270590901374817,0.3526150976503617,0.8823717402420317
68000,0.7564465529114699,0.7465245002907263,0.7514527757613535,0.2512684166431427,0.3590582920297422,0.8809744474745753
70000,0.7600936710984996,0.752459845801838,0.7562574945735493,0.24470484256744385,0.35467819875959705,0.8829310124424748
72000,0.7573814033155007,0.7579647654934417,0.7576729721161249,0.19152352213859558,0.34789465556742477,0.8828351372081131
72085,0.7604733116626667,0.7561146896025734,0.7582877373672353,0.3390646278858185,0.35296954072861575,0.8835417731947048
74000,0.7633850674993112,0.7532451841391861,0.758281229213782,0.213158518075943,0.3566432917324198,0.8844383841827169
76000,0.7671137445837736,0.7566810393650841,0.7618616780648767,0.1855940818786621,0.34573705432136737,0.8858001676041134
77630,0.7608853600988728,0.76707922100478,0.7639697366244004,0.23124875128269196,0.34688222992317136,0.886524558263735
78000,0.7531881975908941,0.7720026882735394,0.7624793967825418,0.1839168667793274,0.3595900568220045,0.8849088830180103
80000,0.7597338737315791,0.7700317911000023,0.7648481711913414,0.1789490282535553,0.35305242412200233,0.8863594398045566
82000,0.7687418166316494,0.7625710768951951,0.7656440136320042,0.1750219762325287,0.3496472036160035,0.8877158968240441
83175,0.766158238785784,0.7699940344491683,0.7680713475973289,0.2611846327781677,0.3471332416153092,0.8887669734674166
84000,0.7625715819613458,0.7722745361595446,0.7673923891062846,0.2317017912864685,0.3659251580707278,0.8881828447247315
86000,0.7615921001983833,0.776918604212132,0.769179011584224,0.180365651845932,0.3535829832514356,0.8888504204306573
88000,0.772060554960539,0.7675247494846217,0.769785970705403,0.12958717346191406,0.3520397058223785,0.8902583660019318
88720,0.7724936121316581,0.7716477757556993,0.7720704622812219,0.057765182107686996,0.34290624315439794,0.8911265695130959
90000,0.7648077640910788,0.7736035702689029,0.7691805223423944,0.20006725192070007,0.3668850400305275,0.8890137634225328
92000,0.7735136074729626,0.7728710912427224,0.7731922158764692,0.14899519085884094,0.36734074931752786,0.8919610391455031
94000,0.7684039551194245,0.7752044522642664,0.7717892236097224,0.1723710596561432,0.36037117096807497,0.8906454178739844
94265,0.7597308390502089,0.7869241166831538,0.7730884218491509,0.18330375850200653,0.3620568478012978,0.8895268734730981
96000,0.776027791232744,0.7742756386537488,0.775150724802026,0.1513034999370575,0.36811396812413544,0.8927972842452133
98000,0.7746551530783896,0.7824235239037356,0.7785199600273497,0.10664354264736176,0.36132762712085625,0.8937524856542242
99810,0.7809196980096088,0.7732713117415633,0.7770766854987725,0.2744618356227875,0.34885884220215363,0.8939673171978865
100000,0.7747901678657074,0.7807169232860368,0.7777422545859395,0.09052774310112,0.36959611512827945,0.8936903442986194
102000,0.7811357191189776,0.7758387639982783,0.778478231220355,0.1400187909603119,0.36844386746543284,0.8951480029543776
104000,0.7795310481569382,0.7837752120035945,0.7816473689165021,0.1648539900779724,0.35701585717778384,0.8952651837963752
105355,0.776371213812607,0.7877623143316695,0.7820252851418869,0.043697066605091095,0.36189186062008916,0.8953344270211919
106000,0.7725363226174512,0.7873771964931623,0.7798861622001662,0.0917702317237854,0.37574923843660685,0.8944395915004829
108000,0.78070906089564,0.7785572428583295,0.7796316671014673,0.1390819251537323,0.37161165770003707,0.8958084767910914
110000,0.7867319170344622,0.7793652351861781,0.7830312502370891,0.1501827985048294,0.36385230043693645,0.8976957985341742
110900,0.7794746441813181,0.7874149531439963,0.783424679661762,0.18044087290763855,0.36473148990347337,0.8969696324072496
112000,0.7744794566306648,0.787860481623838,0.7811126666716578,0.12100380659103394,0.38056110695906264,0.8955581359013692
114000,0.7822228872844263,0.7894764662795352,0.7858329387181395,0.11632075160741806,0.37599574508258177,0.8976656155900233
116000,0.7877704638033842,0.7871280025976576,0.787449102158295,0.12401564419269562,0.3776648124459841,0.8987664053178797
116445,0.7836846378206092,0.7872412725501597,0.7854589290086832,0.2564997375011444,0.3666667714285576,0.8979106300778364
118000,0.7860791004910677,0.7845001396996081,0.7852888264018021,0.10466141998767853,0.39441701613087476,0.8980828504062269
120000,0.7865826985443849,0.7875508770869989,0.7870664900742217,0.08532528579235077,0.3777793592824373,0.8991108459746605
121990,0.7792774147769269,0.7961367394866605,0.7876168669388425,0.17270034551620483,0.38395539413525664,0.8982746008749503
122000,0.7834773420462976,0.7894764662795352,0.7864654640648744,0.11649037897586823,0.38426446154584804,0.8985178398954605
124000,0.782648850754495,0.7934937739282775,0.7880340021523198,0.1395995318889618,0.39296701196205375,0.898975910459633
126000,0.7862964849719817,0.7925725116479267,0.7894220246623871,0.07942022383213043,0.3838841264546776,0.8995049997159252
127535,0.7860384310084021,0.7926329222892613,0.7893219032579475,0.07125495374202728,0.38114947875054495,0.8999897022896426
128000,0.793626603064778,0.7864710368731452,0.7900326177653039,0.08422467112541199,0.40046355630719355,0.900802866314414
130000,0.7835485264114134,0.794618922123132,0.7890448964289062,0.08043619990348816,0.4016479320545018,0.8994712658371683
132000,0.7920959475881016,0.7924667930255914,0.7922813269111718,0.07588565349578857,0.3843369515081304,0.9016639679563662
133080,0.7874696738251415,0.7941356369924563,0.7907886079518752,0.17404526472091675,0.3802614287400795,0.9008383756604739
134000,0.7898650530229477,0.7924894470160919,0.7911750736918287,0.09273074567317963,0.4026831339089259,0.9012414067382535
