global_step,precision,recall,f1_score,train_loss,eval_loss,accuracy
120780,0.7590642974527527,0.7762867647058823,0.7675789364353969,0.13814584910869598,0.4092341690084299,0.8831746140666513
122000,0.7622128844319559,0.7764443277310924,0.7692627909094457,0.1105935201048851,0.4275705108996562,0.8843861842401525
124000,0.7675711724508267,0.7757615546218487,0.7716446305817614,0.12084536254405975,0.4225225277906596,0.8859344208158477
126000,0.7693175017563336,0.7764355742296919,0.7728601489084549,0.08651740103960037,0.4079075156991659,0.8873861606520607
126270,0.7640917861080485,0.7765056022408964,0.7702486801889413,0.16656579077243805,0.4099792083711777,0.8852010455957816
128000,0.7635173810154374,0.7823179271708683,0.772803327381287,0.1492053121328354,0.4268948565056924,0.8861081149469161
130000,0.7635568363971215,0.7839023109243698,0.7735958259186952,0.1194973960518837,0.4220348646243413,0.8866313417121094
131760,0.7741802920346245,0.7750612745098039,0.7746205327850925,0.1053156927227974,0.4123679877759067,0.8880938034082648
132000,0.7680626927029804,0.7850052521008404,0.7764415584415584,0.09070752561092377,0.4262597810102863,0.8880702153163914
134000,0.7721106512742322,0.7757265406162465,0.7739143724210205,0.129256010055542,0.4244884885901794,0.8884111704625625
136000,0.77400125496758,0.7774159663865546,0.7757048527408029,0.1132640615105629,0.419192858745264,0.8891402569386516
137250,0.775576959591252,0.7866158963585435,0.7810574257081517,0.07732917368412018,0.4117002649208344,0.8907828458818409
138000,0.7764208629978001,0.7846988795518207,0.7805379237085217,0.07296878844499588,0.42801374756613153,0.8906263067266805
140000,0.7722305937056012,0.7850402661064426,0.778582745523603,0.11151105165481567,0.432616072016859,0.8893461166495474
142000,0.7781173435376211,0.7867471988795518,0.7824084754099073,0.10360495746135712,0.41751721438448847,0.8922281526020882
142740,0.7812932257104337,0.7811974789915966,0.7812453494174186,0.08128809183835983,0.423921736502231,0.8922646069258926
144000,0.7793981381251354,0.7878238795518208,0.7835883594889321,0.085715651512146,0.43121388235727254,0.8924683222647999
146000,0.7781921459957355,0.7890843837535014,0.7836004155094554,0.09183809161186218,0.42584627632490935,0.8929207847543729
148000,0.7811333823975064,0.7897146358543418,0.7854005702222124,0.0909353718161583,0.42748610733898446,0.8931180669773147
148230,0.7844177481585408,0.7830444677871149,0.7837305063956544,0.08714879304170609,0.42374788918783224,0.8930237146098208
