global_step,precision,recall,f1_score,train_loss,eval_loss,accuracy
49950,0.7457276425610031,0.7215594776652994,0.733444519248424,0.35130614042282104,0.36521003083983483,0.8743201991677884
50000,0.7434606011372867,0.7232604523388402,0.7332214253013888,0.3091954290866852,0.36735834035303133,0.8741055483712051
52000,0.7448961545263708,0.7291084935837128,0.7369177753942352,0.34269633889198303,0.36545040080543895,0.8756327360059117
54000,0.7465374387038262,0.7310352613555112,0.7387050283111065,0.27942556142807007,0.3573037434251233,0.8766021834560538
55500,0.7474006491662893,0.7330899785496556,0.7401761491872667,0.30049455165863037,0.3559924811768944,0.8769787020664538
56000,0.7526157864461063,0.7286945395702404,0.7404620144011441,0.25856587290763855,0.36058830454816737,0.8785182057304725
58000,0.7514587750932533,0.7308320475670793,0.7410018963458141,0.25086498260498047,0.3589883277069251,0.8780449183183342
60000,0.7548434769891547,0.7380950588943664,0.7463753225106743,0.254746675491333,0.3527591849867823,0.8801632753600239
61050,0.753135593220339,0.7357618635457043,0.7443473626101688,0.268152117729187,0.35220622591223427,0.8791252100322856
62000,0.7413472273911426,0.7496330862153313,0.7454671332073425,0.23653289675712585,0.36074672018846105,0.8786800735442893
64000,0.7518193777994083,0.7441011553080195,0.7479403554163545,0.28967753052711487,0.35388144009051475,0.8803620912617772
66000,0.7542384488951117,0.7460128702066007,0.7501031099473666,0.2898945212364197,0.35398135542526027,0.8818628874051005
66600,0.7501867543972172,0.7482783276257856,0.749231325737023,0.2963810861110687,0.35380920142965977,0.8813297792791605
68000,0.7508004874836307,0.7465171414593761,0.7486526878311671,0.2314465194940567,0.36515689978338456,0.8811960623894857
70000,0.7607882590564545,0.7455913897565197,0.7531131688181362,0.25854912400245667,0.3512203038726485,0.8838791973467754
72000,0.7655850420348222,0.7525683964926806,0.7590209169130568,0.24076640605926514,0.3393549817998059,0.8865377002454409
72150,0.759089632772006,0.7528393482105897,0.7559515712148007,0.3661750555038452,0.3371218325682951,0.8850562578624651
74000,0.7517191593236485,0.7602227825236142,0.7559470574367688,0.248804971575737,0.35985287581637543,0.8838528058553923
76000,0.7640316807554641,0.7550897527565574,0.7595343995457556,0.20552772283554077,0.34791268599394076,0.8863863890281773
77700,0.7579316089304041,0.7670417340909946,0.7624594597627625,0.19848987460136414,0.3388050618750561,0.8872027658282969
78000,0.7733552861503095,0.7494675046099424,0.7612240373663167,0.14965815842151642,0.35664932743273137,0.8888918212768203
80000,0.7630713035078186,0.7609980054942987,0.762033244274953,0.20891402661800385,0.35291918386471716,0.8880332180904876
82000,0.7682195171648718,0.7661611410077899,0.7671889484275022,0.19011341035366058,0.34075040458258704,0.8906319002753512
83250,0.774288593063019,0.7634666767019155,0.7688395553921772,0.16965313255786896,0.338638737948037,0.891360305437527
84000,0.7591699590148802,0.7737402626726376,0.7663858655136424,0.14475715160369873,0.36436321343743494,0.8885768828129811
86000,0.7722924392643609,0.768020170850111,0.7701503801958526,0.17662742733955383,0.34843968093309347,0.8920324087514185
88000,0.7666736062575282,0.7760734580212998,0.7713448958142423,0.2299465388059616,0.3489575752564397,0.8916400552461886
88800,0.7846526151444184,0.7565122492755805,0.7703255225796564,0.16455674171447754,0.34174212476276183,0.8936352519947569
90000,0.7733407941200935,0.7697437248334776,0.7715380669302031,0.14697641134262085,0.3538631496881202,0.8924705075083793
92000,0.7783876919323606,0.7684341248635833,0.7733788835401905,0.11286129057407379,0.3567076873796474,0.8944868174500541
94000,0.7723197957797466,0.7787603958905656,0.7755267240797786,0.21983815729618073,0.34638925961699196,0.8940064923068802
94350,0.774241935604839,0.7769691039777218,0.7756031224877723,0.10489969700574875,0.3468243992680775,0.8945554353276504
96000,0.7724728965398725,0.7781357016520528,0.7752939588457616,0.11614304780960083,0.3613527077505156,0.8944709825552242
98000,0.773100050605781,0.7818688142099123,0.7774597080494092,0.13580909371376038,0.35798133634868207,0.8952081848811944
99900,0.7722224700057981,0.7818763406465209,0.7770194209977149,0.21979714930057526,0.3523040194418657,0.8951395670035981
100000,0.7785012857722905,0.7792571407067324,0.7788790298616936,0.10493992269039154,0.3611420672333206,0.8969130752245476
102000,0.7846447087526685,0.7745756971361909,0.7795776915064863,0.07915860414505005,0.3644313908018365,0.8974567399470411
104000,0.7851120394986707,0.777932487863621,0.7815057747197702,0.15596486628055573,0.34841645824634376,0.8979916075057401
105450,0.7908577912718128,0.7763519361758175,0.7835377317285307,0.10875417292118073,0.35845563277301595,0.8991915406472953
106000,0.7846189854208034,0.7821623452376473,0.7833887393805077,0.1174975335597992,0.37433515330212946,0.8986513947903196
108000,0.7856344326439352,0.7828020923493771,0.78421570512458,0.09334295243024826,0.37080900270159034,0.8987006589075682
110000,0.7749974180031575,0.7906822714785685,0.7827612799391996,0.11185863614082336,0.35795745732375456,0.8980567065178187
111000,0.7951907514450867,0.7765476235276408,0.7857586200331285,0.16342175006866455,0.3538093904854585,0.9007328037440729
112000,0.7890974286816603,0.7850826026417792,0.7870848959080036,0.11773385852575302,0.3673011725204822,0.901195534559658
114000,0.7764088658335299,0.793045572573665,0.7846390420624253,0.07763594388961792,0.36138425103955035,0.8987886305455122
116000,0.7780200449385052,0.7922552967297632,0.7850731463561069,0.09255918115377426,0.3637599604531736,0.8994783281869925
116550,0.7843780423874784,0.7883039175102547,0.7863360798813792,0.1224464476108551,0.35573067084513066,0.9010195912837701
118000,0.7860099864501688,0.7902457381552704,0.7881221710965823,0.08127691596746445,0.37509172379712896,0.9014612089062486
